Dates,Count,GridPower[W],In12Power[W],In1Power[W],In2Power[W],GridPower_max[W],In1Power_max[W],In2Power_max[W],GridPower_std[W],In1Power_std[W],In2Power_std[W]
2023-10-15 05:24:00,60,226.0,111.3,59.7,51.7,230.0,60.0,60.0,4.9,1.8,4.1
2023-10-15 05:25:00,60,231.3,117.0,60.7,56.3,240.0,70.0,60.0,3.4,2.5,4.8
2023-10-15 05:26:00,60,239.0,124.5,65.3,59.2,250.0,70.0,60.0,4.4,5.0,2.8
2023-10-15 05:27:00,60,243.7,131.8,70.2,61.7,250.0,80.0,70.0,4.8,1.3,3.7
2023-10-15 05:28:00,60,249.3,136.5,70.7,65.8,260.0,80.0,70.0,3.6,2.5,4.9
2023-10-15 05:29:00,60,255.2,143.0,73.2,69.8,260.0,80.0,80.0,5.0,4.7,2.9
2023-10-15 05:30:00,60,262.7,153.2,78.2,75.0,270.0,80.0,80.0,4.4,3.9,5.0
2023-10-15 05:31:00,60,268.3,157.2,79.3,77.8,270.0,90.0,80.0,3.7,3.1,4.1
2023-10-15 05:32:00,60,269.5,155.3,78.7,76.7,270.0,80.0,80.0,2.2,3.4,4.7
2023-10-15 05:33:00,60,268.5,152.5,79.2,73.3,280.0,80.0,80.0,4.0,2.8,4.7
2023-10-15 05:34:00,60,274.2,158.3,81.7,76.7,280.0,90.0,90.0,4.9,4.5,5.1
2023-10-15 05:35:00,60,289.3,175.8,88.5,87.3,300.0,100.0,90.0,7.3,4.0,4.4
2023-10-15 05:36:00,60,308.5,194.5,96.8,97.7,320.0,110.0,110.0,6.5,5.0,5.6
2023-10-15 05:37:00,60,319.8,205.5,101.3,104.2,330.0,110.0,110.0,2.2,3.4,4.9
2023-10-15 05:38:00,60,322.2,209.0,103.3,105.7,330.0,120.0,110.0,4.1,5.1,5.0
2023-10-15 05:39:00,60,326.5,213.8,103.7,110.2,330.0,110.0,120.0,4.8,4.8,2.2
2023-10-15 05:40:00,60,329.2,219.3,106.3,113.0,330.0,110.0,120.0,2.8,4.8,4.6
2023-10-15 05:41:00,60,332.3,225.2,109.8,115.3,340.0,120.0,120.0,4.2,2.2,5.0
2023-10-15 05:42:00,60,331.8,224.2,109.7,114.5,340.0,110.0,120.0,3.9,1.8,5.0
2023-10-15 05:43:00,60,320.3,214.7,104.3,110.3,330.0,110.0,120.0,4.5,5.0,3.1
2023-10-15 05:44:00,60,316.0,207.8,99.3,108.5,320.0,100.0,110.0,4.9,2.5,3.6
2023-10-15 05:45:00,60,311.0,212.2,104.0,108.2,320.0,110.0,110.0,3.0,4.9,3.9
2023-10-15 05:46:00,60,320.5,215.8,105.3,110.5,330.0,110.0,120.0,6.4,5.0,3.4
2023-10-15 05:47:00,60,324.7,217.8,106.8,111.0,330.0,110.0,120.0,5.0,4.7,3.0
2023-10-15 05:48:00,60,292.7,188.7,91.0,97.7,320.0,100.0,110.0,14.5,7.9,9.4
2023-10-15 05:49:00,60,264.8,154.3,74.5,79.8,270.0,80.0,90.0,5.0,5.0,2.2
2023-10-15 05:50:00,60,280.3,171.0,83.3,87.7,290.0,90.0,100.0,6.8,4.7,4.6
2023-10-15 05:51:00,60,289.0,180.7,86.5,94.2,310.0,100.0,110.0,9.3,5.1,5.9
2023-10-15 05:52:00,60,323.5,217.5,103.5,114.0,340.0,120.0,130.0,10.6,5.7,6.4
2023-10-15 05:53:00,60,359.2,258.5,122.3,136.2,380.0,130.0,150.0,10.7,5.9,7.1
2023-10-15 05:54:00,60,374.5,273.8,129.5,144.3,380.0,140.0,150.0,6.2,4.3,5.0
2023-10-15 05:55:00,60,327.7,228.7,109.0,119.7,360.0,130.0,140.0,20.3,10.3,12.1
2023-10-15 05:56:00,60,286.5,184.5,87.8,96.7,300.0,90.0,100.0,6.8,4.1,4.7
2023-10-15 05:57:00,60,289.7,185.3,85.7,99.7,300.0,90.0,110.0,6.8,5.0,4.5
2023-10-15 05:58:00,60,307.8,206.5,98.3,108.2,320.0,110.0,120.0,4.9,5.2,5.0
2023-10-15 05:59:00,60,322.7,224.5,107.2,117.3,340.0,120.0,130.0,7.7,4.9,5.4
2023-10-15 06:00:00,60,341.5,242.8,114.2,128.7,350.0,120.0,140.0,4.4,4.9,3.9
2023-10-15 06:01:00,60,348.2,247.8,117.3,130.5,350.0,120.0,140.0,3.9,4.4,2.2
2023-10-15 06:02:00,60,350.0,246.7,117.0,129.7,360.0,120.0,130.0,1.8,4.6,1.8
2023-10-15 06:03:00,60,348.3,243.8,113.8,130.0,350.0,120.0,140.0,3.7,4.9,1.8
2023-10-15 06:04:00,60,342.2,239.0,111.3,127.7,350.0,120.0,130.0,4.5,3.4,4.2
2023-10-15 06:05:00,60,347.2,245.2,117.2,128.0,360.0,120.0,140.0,4.9,4.5,4.4
2023-10-15 06:06:00,60,364.8,260.8,126.0,134.8,380.0,140.0,140.0,5.9,5.2,5.0
2023-10-15 06:07:00,60,382.5,283.3,137.7,145.7,400.0,150.0,160.0,7.4,6.2,5.9
2023-10-15 06:08:00,60,394.3,298.0,145.2,152.8,400.0,150.0,160.0,5.0,5.0,4.5
2023-10-15 06:09:00,60,402.7,307.5,148.8,158.7,410.0,150.0,160.0,4.4,3.2,3.4
2023-10-15 06:10:00,60,409.3,308.2,149.0,159.2,410.0,150.0,170.0,2.5,3.0,3.8
2023-10-15 06:11:00,60,415.0,312.5,151.5,161.0,420.0,160.0,170.0,5.0,4.8,3.0
2023-10-15 06:12:00,60,420.5,324.5,156.0,168.5,430.0,160.0,170.0,4.6,4.9,3.6
2023-10-15 06:13:00,60,426.8,325.5,157.0,168.5,430.0,160.0,180.0,4.7,4.6,4.4
2023-10-15 06:14:00,60,431.3,330.8,160.5,170.3,440.0,170.0,180.0,3.4,2.2,3.1
2023-10-15 06:15:00,60,437.5,337.7,162.2,175.5,440.0,170.0,190.0,4.3,4.1,5.9
2023-10-15 06:16:00,60,444.7,352.5,170.5,182.0,450.0,180.0,190.0,5.0,4.6,4.0
2023-10-15 06:17:00,60,450.3,361.7,175.7,186.0,460.0,180.0,190.0,2.6,5.0,4.9
2023-10-15 06:18:00,60,454.8,369.5,179.7,189.8,460.0,190.0,200.0,5.0,2.6,4.3
2023-10-15 06:19:00,60,459.5,373.8,182.0,191.8,470.0,190.0,200.0,2.8,4.8,3.9
2023-10-15 06:20:00,60,469.7,383.0,186.7,196.3,480.0,190.0,200.0,4.1,4.7,4.8
2023-10-15 06:21:00,60,478.2,387.5,189.8,197.7,490.0,190.0,210.0,4.3,1.3,5.0
2023-10-15 06:22:00,60,481.3,391.7,191.5,200.2,490.0,200.0,210.0,3.9,3.6,2.9
2023-10-15 06:23:00,60,489.8,400.3,197.2,203.2,500.0,200.0,210.0,3.9,4.5,5.0
2023-10-15 06:24:00,60,499.3,409.0,202.0,207.0,510.0,210.0,210.0,6.3,4.4,4.6
2023-10-15 06:25:00,60,513.8,424.0,210.8,213.2,530.0,220.0,220.0,6.1,4.2,4.7
2023-10-15 06:26:00,60,531.5,441.5,220.8,220.7,540.0,230.0,230.0,5.4,3.3,3.1
2023-10-15 06:27:00,60,542.7,453.3,227.5,225.8,550.0,240.0,230.0,5.1,5.0,4.9
2023-10-15 06:28:00,60,556.5,472.3,235.0,237.3,570.0,240.0,250.0,7.5,5.6,4.8
2023-10-15 06:29:00,60,611.2,528.2,276.2,252.0,640.0,300.0,260.0,20.9,18.1,5.1
2023-10-15 06:30:00,60,898.3,825.7,546.0,279.7,1150.0,790.0,300.0,170.8,167.6,12.8
2023-10-15 06:31:00,60,1160.5,1101.7,803.7,298.0,1520.0,1170.0,320.0,237.0,241.6,13.9
2023-10-15 06:32:00,60,1550.3,1516.0,1202.5,313.5,1600.0,1260.0,320.0,73.3,72.1,5.1
2023-10-15 06:33:00,60,1019.0,956.0,666.0,290.0,1200.0,850.0,310.0,75.2,76.2,7.5
2023-10-15 06:34:00,60,839.2,762.0,489.0,273.0,1230.0,880.0,300.0,183.5,180.2,11.9
2023-10-15 06:35:00,60,651.5,563.5,303.0,260.5,750.0,380.0,270.0,23.9,20.6,5.0
2023-10-15 06:36:00,60,702.5,619.7,354.5,265.2,890.0,540.0,290.0,101.9,99.7,10.2
2023-10-15 06:37:00,60,791.2,713.8,436.0,277.8,950.0,590.0,290.0,114.9,110.3,10.5
2023-10-15 06:38:00,60,1023.5,963.3,666.7,296.7,1230.0,880.0,310.0,169.5,168.6,11.5
2023-10-15 06:39:00,60,776.2,697.8,419.8,278.0,1000.0,640.0,300.0,138.2,130.7,15.4
2023-10-15 06:40:00,60,654.0,566.0,306.7,259.3,910.0,550.0,290.0,103.0,95.1,14.7
2023-10-15 06:41:00,60,598.2,509.7,255.3,254.3,610.0,260.0,260.0,6.7,5.6,5.9
2023-10-15 06:42:00,60,599.0,513.2,255.3,257.8,610.0,260.0,270.0,5.7,5.0,6.6
2023-10-15 06:43:00,60,1163.5,1104.7,786.7,318.0,1900.0,1490.0,380.0,509.6,497.0,38.5
2023-10-15 06:44:00,60,2081.8,2061.7,1550.3,511.3,2300.0,1590.0,720.0,114.6,25.9,103.4
2023-10-15 06:45:00,60,2324.8,2300.7,1432.2,868.5,2470.0,1630.0,940.0,77.1,136.7,65.6
2023-10-15 06:46:00,60,2607.8,2555.0,1538.8,1016.2,3190.0,1990.0,1160.0,313.5,252.4,63.1
2023-10-15 06:47:00,60,3476.5,3434.0,2171.0,1263.0,3820.0,2470.0,1330.0,354.1,332.0,49.2
2023-10-15 06:48:00,60,3047.0,3005.0,1812.5,1192.5,3730.0,2430.0,1300.0,421.3,373.7,68.5
2023-10-15 06:49:00,60,2194.0,2135.3,1250.8,884.5,2980.0,2100.0,1050.0,319.3,331.4,57.3
2023-10-15 06:50:00,60,1754.3,1701.7,903.3,798.3,2620.0,1740.0,850.0,167.8,158.6,19.2
2023-10-15 06:51:00,60,2409.8,2388.8,1593.2,795.7,2760.0,1980.0,860.0,263.1,274.1,30.4
2023-10-15 06:52:00,60,1900.7,1872.8,1109.0,763.8,2390.0,1630.0,900.0,241.6,268.0,46.5
2023-10-15 06:53:00,60,2523.8,2495.8,1406.0,1089.8,3590.0,2400.0,1170.0,427.3,374.6,72.1
2023-10-15 06:54:00,60,3136.7,3107.0,1910.0,1197.0,3720.0,2460.0,1260.0,486.1,481.9,40.1
2023-10-15 06:55:00,60,3201.5,3168.0,1841.2,1326.8,4000.0,2610.0,1420.0,546.5,500.2,69.9
2023-10-15 06:56:00,60,4082.7,4063.5,2631.7,1431.8,4140.0,2690.0,1450.0,121.0,111.9,11.5
2023-10-15 06:57:00,60,3598.3,3564.2,2209.0,1355.2,3980.0,2540.0,1380.0,241.3,229.0,21.1
2023-10-15 06:58:00,60,2557.0,2513.0,1343.5,1169.5,3430.0,2060.0,1330.0,365.6,275.0,95.4
2023-10-15 06:59:00,60,1933.3,1893.0,969.5,923.5,2040.0,1020.0,980.0,40.5,21.4,18.0
2023-10-15 07:00:00,60,1709.7,1672.2,846.3,825.8,1860.0,930.0,900.0,98.2,50.4,48.0
2023-10-15 07:01:00,60,1644.5,1608.8,810.5,798.3,1760.0,870.0,850.0,58.3,30.4,27.5
2023-10-15 07:02:00,60,2095.8,2069.3,1042.0,1027.3,2510.0,1250.0,1240.0,231.7,117.4,116.7
2023-10-15 07:03:00,60,2823.5,2807.7,1417.3,1390.3,2970.0,1500.0,1470.0,136.0,73.7,65.3
2023-10-15 07:04:00,60,2345.7,2313.5,1185.8,1127.7,2890.0,1460.0,1410.0,315.2,159.2,162.6
2023-10-15 07:05:00,60,2051.5,2009.8,1095.0,914.8,2760.0,1780.0,970.0,268.5,252.2,24.9
2023-10-15 07:06:00,60,2257.8,2211.7,1193.8,1017.8,2710.0,1600.0,1110.0,195.3,167.1,70.3
2023-10-15 07:07:00,60,2279.0,2251.8,1140.2,1111.7,2390.0,1200.0,1170.0,120.6,59.3,61.8
2023-10-15 07:08:00,60,1399.8,1355.2,683.8,671.3,1930.0,960.0,930.0,267.1,144.4,132.0
2023-10-15 07:09:00,60,880.7,817.8,398.3,419.5,1010.0,470.0,490.0,54.7,31.4,28.9
2023-10-15 07:10:00,60,830.8,765.7,371.0,394.7,850.0,380.0,410.0,8.2,4.7,6.4
2023-10-15 07:11:00,60,1014.5,953.2,461.5,491.7,1240.0,570.0,600.0,113.4,59.2,57.0
2023-10-15 07:12:00,60,1429.0,1380.2,680.3,699.8,1510.0,730.0,750.0,82.7,45.4,42.2
2023-10-15 07:13:00,60,1392.5,1343.0,661.8,681.2,1500.0,720.0,740.0,70.6,37.8,35.1
2023-10-15 07:14:00,60,1369.7,1320.0,649.8,670.2,1480.0,710.0,720.0,56.9,30.5,26.8
2023-10-15 07:15:00,60,1648.7,1603.8,797.0,806.8,1820.0,880.0,900.0,101.3,52.3,52.2
2023-10-15 07:16:00,60,1976.0,1939.2,965.3,973.8,2050.0,1010.0,1020.0,69.8,37.3,36.6
2023-10-15 07:17:00,60,2012.8,1977.2,988.0,989.2,2050.0,1010.0,1010.0,27.0,14.1,15.0
2023-10-15 07:18:00,60,1899.3,1859.8,929.2,930.7,1960.0,950.0,960.0,22.1,9.7,13.4
2023-10-15 07:19:00,60,1981.7,1948.5,978.0,970.5,2030.0,1010.0,1000.0,41.1,25.0,22.3
2023-10-15 07:20:00,60,1977.7,1944.2,989.7,954.5,2100.0,1070.0,1010.0,82.2,45.9,37.4
2023-10-15 07:21:00,60,1701.8,1663.8,835.7,828.2,1810.0,890.0,870.0,58.6,32.1,24.0
2023-10-15 07:22:00,60,1561.3,1523.0,757.0,766.0,1600.0,780.0,790.0,16.3,8.4,8.6
2023-10-15 07:23:00,60,1834.5,1799.8,906.8,893.0,2050.0,1010.0,1010.0,161.2,86.7,75.2
2023-10-15 07:24:00,60,2136.3,2107.7,1059.0,1048.7,2180.0,1080.0,1070.0,32.4,18.0,16.3
2023-10-15 07:25:00,60,1989.0,1958.0,982.7,975.3,2090.0,1030.0,1030.0,52.9,26.4,26.0
2023-10-15 07:26:00,60,1907.8,1871.5,938.0,933.5,1940.0,960.0,950.0,13.7,8.9,8.1
2023-10-15 07:27:00,60,1941.3,1909.5,963.0,946.5,1980.0,980.0,970.0,35.4,14.2,22.8
2023-10-15 07:28:00,60,1719.7,1681.2,855.3,825.8,1840.0,910.0,890.0,48.3,23.5,27.7
2023-10-15 07:29:00,60,1909.0,1874.8,1057.3,817.5,2470.0,1600.0,840.0,236.6,231.5,17.8
2023-10-15 07:30:00,60,1558.3,1515.2,793.0,722.2,1660.0,880.0,760.0,42.0,27.4,18.9
2023-10-15 07:31:00,60,1503.3,1463.0,801.0,662.0,1970.0,1300.0,720.0,140.3,134.2,25.0
2023-10-15 07:32:00,60,1924.8,1901.0,1238.8,662.2,2460.0,1780.0,720.0,330.7,318.3,25.8
2023-10-15 07:33:00,60,1549.0,1515.7,809.0,706.7,2310.0,1450.0,860.0,215.0,162.3,67.1
2023-10-15 07:34:00,60,2933.8,2949.2,1952.3,996.8,4140.0,2570.0,1980.0,405.5,319.7,231.3
2023-10-15 07:35:00,60,4131.5,4202.3,1988.2,2214.2,5700.0,2650.0,3180.0,1091.2,465.6,658.7
2023-10-15 07:36:00,60,5502.0,5609.0,2599.3,3009.7,6460.0,3040.0,3550.0,1230.9,541.3,729.8
2023-10-15 07:37:00,60,6057.2,6173.3,2918.5,3254.8,6740.0,3230.0,3670.0,1024.4,459.7,617.6
2023-10-15 07:38:00,60,6440.0,6593.0,3063.0,3530.0,6640.0,3180.0,3620.0,121.1,68.8,57.0
2023-10-15 07:39:00,60,5974.2,6112.0,2800.3,3311.7,6090.0,2880.0,3370.0,101.1,38.8,62.3
2023-10-15 07:40:00,60,6273.3,6411.7,2968.2,3443.5,6680.0,3210.0,3610.0,200.8,121.1,83.2
2023-10-15 07:41:00,60,7085.7,7252.0,3468.5,3783.5,7280.0,3590.0,3870.0,179.8,112.4,76.1
2023-10-15 07:42:00,60,7139.0,7309.3,3513.0,3796.3,7280.0,3590.0,3860.0,99.3,58.0,44.9
2023-10-15 07:43:00,60,4475.8,4553.8,2294.3,2259.5,7040.0,3420.0,3800.0,1756.1,773.6,1032.9
2023-10-15 07:44:00,60,6905.7,7065.0,3382.5,3682.5,7010.0,3430.0,3770.0,115.6,47.9,73.6
2023-10-15 07:45:00,60,6902.7,7064.8,3393.0,3671.8,7050.0,3470.0,3750.0,180.2,88.9,97.7
2023-10-15 07:46:00,60,4394.7,4469.0,2249.7,2219.3,7150.0,3480.0,3830.0,1507.2,681.3,869.5
2023-10-15 07:47:00,60,4734.7,4838.8,2416.8,2422.0,7070.0,3460.0,3780.0,1630.3,730.3,949.4
2023-10-15 07:48:00,60,3218.5,3257.3,1822.2,1435.2,5690.0,3460.0,2350.0,838.2,558.4,302.3
2023-10-15 07:49:00,60,5783.0,5906.0,2932.5,2973.5,6630.0,3500.0,3530.0,875.9,393.9,581.7
2023-10-15 07:50:00,60,6091.8,6228.2,2924.8,3303.3,6300.0,3040.0,3400.0,84.1,47.1,40.5
2023-10-15 07:51:00,60,5940.7,6071.5,2847.3,3224.2,5980.0,2860.0,3250.0,15.2,7.3,11.0
2023-10-15 07:52:00,60,5016.5,5118.3,2434.2,2684.2,5980.0,2880.0,3230.0,1469.2,682.4,832.3
2023-10-15 07:53:00,60,4067.0,4136.0,1988.0,2148.0,6070.0,2940.0,3290.0,1372.8,641.4,755.7
2023-10-15 07:54:00,60,1710.0,1706.5,886.8,819.7,3510.0,1710.0,1860.0,527.1,247.4,302.6
2023-10-15 07:55:00,60,1561.3,1546.0,824.2,721.8,4880.0,2950.0,2030.0,743.8,445.3,322.4
2023-10-15 07:56:00,60,2807.3,2835.0,1522.3,1312.7,5020.0,2950.0,2360.0,1452.3,853.8,657.9
